# 출처: https://datalaw.kr/sanctions/ · 수집일 2026-09-11 · 결정문에서 기계 추출한 요약으로 정확성을 보증하지 않습니다. 근거로 쓰기 전에 결정문 원문을 확인하십시오 · 정정 요청: hyunsub.lee@seumlaw.com
의결일,안건번호,사건번호,의결주체,피심인,위반조문,처분,과징금(원),과태료(원),행 주소,원문 게시물
2023-03-08,제2023-004-035호,2022조이0069 등 4건,위원회,비공개,제29조(안전조치의무); 제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과징금; 과태료; 시정명령; 공표,,"9,600,000",https://datalaw.kr/sanctions/#d-2023-004-035,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0108
2023-03-08,제2023-004-034호,2022조이0069 등 4건,위원회,비공개,제29조(안전조치의무); 제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과징금; 과태료; 공표,,"7,200,000",https://datalaw.kr/sanctions/#d-2023-004-034,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0108
2023-03-08,제2023-004-033호,2022조일0053 등 3건,위원회,비공개,제35조(개인정보의 열람),과태료; 시정명령,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-033,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0107
2023-03-08,제2023-004-032호,2022조일0053 등 3건,위원회,㈜지마켓,제35조(개인정보의 열람),과태료; 공표,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-032,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0107
2023-03-08,제2023-004-031호,2022조일0053 등 3건,위원회,비공개,제35조(개인정보의 열람),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-031,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0107
2023-03-08,제2023-004-030호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,600,000",https://datalaw.kr/sanctions/#d-2023-004-030,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-029호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-029,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-028호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,600,000",https://datalaw.kr/sanctions/#d-2023-004-028,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-027호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-027,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-026호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,600,000",https://datalaw.kr/sanctions/#d-2023-004-026,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-025호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,600,000",https://datalaw.kr/sanctions/#d-2023-004-025,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-024호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-024,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-023호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-023,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-022호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-022,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-021호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-021,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-020호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,600,000",https://datalaw.kr/sanctions/#d-2023-004-020,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-03-08,제2023-004-019호,2022조총0035 등 12건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-004-019,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0106
2023-02-22,제2023-003-015호,2021조이0152 등 7건,위원회,비공개,제21조 제1항(개인정보의 파기),시정명령,,,https://datalaw.kr/sanctions/#d-2023-003-015,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0087
2023-02-22,제2023-003-014호,2021조이0152 등 7건,위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),시정명령; 공표,,,https://datalaw.kr/sanctions/#d-2023-003-014,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0087
2023-02-22,제2023-003-013호,2021조이0152 등 7건,위원회,비공개,제21조 제1항(개인정보의 파기),시정명령,,,https://datalaw.kr/sanctions/#d-2023-003-013,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0087
2023-02-22,제2023-003-012호,2021조이0152 등 7건,위원회,비공개,제21조 제3항(개인정보의 파기),시정명령,,,https://datalaw.kr/sanctions/#d-2023-003-012,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0087
2023-02-22,제2023-003-011호,2021조이0152 등 7건,위원회,비공개,제21조 제3항(개인정보의 파기),시정명령,,,https://datalaw.kr/sanctions/#d-2023-003-011,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0087
2023-02-22,제2023-003-010호,2021조이0152 등 7건,위원회,비공개,제29조(안전조치의무),시정명령,,,https://datalaw.kr/sanctions/#d-2023-003-010,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0087
2023-02-22,제2023-003-009호,2021조이0152 등 7건,위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무); 제39조의6 제1항(개인정보의 파기에 대한 특례),과태료; 공표,,,https://datalaw.kr/sanctions/#d-2023-003-009,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0087
2023-02-08,제2023-002-007호,2022조일0059 등 4건,위원회,(재)한국어린이안전재단,제29조(안전조치의무); 제34조(개인정보 유출 등의 통지·신고),과태료; 공표,,"9,000,000",https://datalaw.kr/sanctions/#d-2023-002-007,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0047
2023-02-08,제2023-002-006호,2022조일0059 등 4건,위원회,비공개,제24조(고유식별정보의 처리 제한),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-002-006,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0047
2023-02-08,제2023-002-005호,2022조일0059 등 4건,위원회,비공개,제21조(개인정보의 파기),과태료,,"1,000,000",https://datalaw.kr/sanctions/#d-2023-002-005,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0047
2023-02-08,제2023-002-004호,2022조일0059 등 4건,위원회,비공개,제21조(개인정보의 파기),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-002-004,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0047
2023-02-08,제2023-002-003호,2021조일0028,위원회,"Meta Platforms, Inc",제39조의3 제3항(개인정보의 수집·이용 동의 등에 대한 특례),과태료; 시정명령; 공표,,"6,600,000",https://datalaw.kr/sanctions/#d-2023-002-003,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0046
2023-01-11,제2023-001-002호,2022조이0058 등 2건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2023-001-002,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0012
2023-01-11,제2023-001-001호,2022조이0058 등 2건,위원회,비공개,정보통신망법 제28조(개인정보의 보호조치); 정보통신망법 제27조의3(개인정보 유출등의 통지·신고),과태료; 공표,,"10,000,000",https://datalaw.kr/sanctions/#d-2023-001-001,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2023-0012
2022-11-30,제2022-019-176호,2021조일0036 등 11건,위원회,비공개,정보통신망법 제28조 제1항(개인정보의 보호조치),과태료; 시정명령,,"6,000,000",https://datalaw.kr/sanctions/#d-2022-019-176,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-175호,2021조일0036 등 11건,위원회,비공개,정보통신망법 제28조 제1항(개인정보의 보호조치),과태료; 시정명령,,"6,000,000",https://datalaw.kr/sanctions/#d-2022-019-175,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-174호,2021조일0036 등 11건,위원회,비공개,정보통신망법 제28조 제1항(개인정보의 보호조치),과태료; 시정명령,,"9,000,000",https://datalaw.kr/sanctions/#d-2022-019-174,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-173호,2021조일0036 등 11건,위원회,비공개,정보통신망법 제28조 제1항(개인정보의 보호조치),과태료,,"8,000,000",https://datalaw.kr/sanctions/#d-2022-019-173,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-172호,2021조일0036 등 11건,위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),시정명령,,,https://datalaw.kr/sanctions/#d-2022-019-172,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-171호,2021조일0036 등 11건,위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),시정명령,,,https://datalaw.kr/sanctions/#d-2022-019-171,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-170호,2021조일0036 등 11건,위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),시정명령,,,https://datalaw.kr/sanctions/#d-2022-019-170,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-169호,2021조일0036 등 11건,위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),시정명령,,,https://datalaw.kr/sanctions/#d-2022-019-169,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-168호,2021조일0036 등 11건,위원회,비공개,제21조 제1항(개인정보의 파기),시정명령,,,https://datalaw.kr/sanctions/#d-2022-019-168,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-167호,2021조일0036 등 11건,위원회,비공개,정보통신망법 제67조 제2항; 정보통신망법 제22조 제1항(개인정보의 수집·이용 동의 등),시정명령,,,https://datalaw.kr/sanctions/#d-2022-019-167,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-166호,2021조일0036 등 11건,위원회,비공개,제29조(안전조치의무),과태료; 공표,,"12,000,000",https://datalaw.kr/sanctions/#d-2022-019-166,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0589
2022-11-30,제2022-019-165호,2021조이0087 등 10건,위원회,비공개,제22조(동의를 받는 방법),과태료,,,https://datalaw.kr/sanctions/#d-2022-019-165,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-164호,2021조이0087 등 10건,위원회,비공개,제21조 제1항(개인정보의 파기); 제39조의6 제1항(개인정보의 파기에 대한 특례),과태료,,,https://datalaw.kr/sanctions/#d-2022-019-164,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-163호,2021조이0087 등 10건,위원회,비공개,제29조(안전조치의무),과태료,,,https://datalaw.kr/sanctions/#d-2022-019-163,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-162호,2021조이0087 등 10건,위원회,비공개,제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2022-019-162,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-161호,2021조이0087 등 10건,위원회,비공개,제29조(안전조치의무); 제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과태료; 공표,,"6,600,000",https://datalaw.kr/sanctions/#d-2022-019-161,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-160호,2021조이0087 등 10건,위원회,비공개,제29조(안전조치의무); 제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과태료; 공표,,"7,200,000",https://datalaw.kr/sanctions/#d-2022-019-160,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-159호,2021조이0087 등 10건,위원회,비공개,제29조(안전조치의무),과태료,,,https://datalaw.kr/sanctions/#d-2022-019-159,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-158호,2021조이0087 등 10건,위원회,비공개,제29조(안전조치의무),과태료,,,https://datalaw.kr/sanctions/#d-2022-019-158,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-157호,2021조이0087 등 10건,위원회,비공개,제21조(개인정보의 파기),과태료,,,https://datalaw.kr/sanctions/#d-2022-019-157,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-30,제2022-019-156호,2021조이0087 등 10건,위원회,비공개,제29조(안전조치의무); 제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과태료; 시정명령; 공표,,"8,400,000",https://datalaw.kr/sanctions/#d-2022-019-156,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0556
2022-11-16,제2022-018-154호,2021조이0080 등 4건,위원회,비공개,제29조(안전조치의무),과태료; 공표,,"3,600,000",https://datalaw.kr/sanctions/#d-2022-018-154,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0537
2022-11-16,제2022-018-153호,2021조이0080 등 4건,위원회,비공개,제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과태료; 시정명령; 공표,,"7,800,000",https://datalaw.kr/sanctions/#d-2022-018-153,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0537
2022-11-16,제2022-018-152호,2021조이0080 등 4건,위원회,비공개,제29조(안전조치의무),과태료; 공표,,"3,600,000",https://datalaw.kr/sanctions/#d-2022-018-152,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0537
2022-11-16,제2022-018-151호,2021조이0080 등 4건,위원회,비공개,제29조(안전조치의무),과태료,,,https://datalaw.kr/sanctions/#d-2022-018-151,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0537
2022-09-28,제2022-016-135호,2022조일0026 등 8건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2022-016-135,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0494
2022-09-28,제2022-016-134호,2022조일0026 등 8건,위원회,비공개,제29조(안전조치의무),과태료,,"3,600,000",https://datalaw.kr/sanctions/#d-2022-016-134,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0494
2022-09-28,제2022-016-133호,2022조일0026 등 8건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2022-016-133,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0494
2022-09-28,제2022-016-132호,2022조일0026 등 8건,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2022-016-132,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0494
2022-09-28,제2022-016-131호,2022조일0026 등 8건,위원회,비공개,제24조의2 제2항(주민등록번호 처리의 제한),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2022-016-131,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2022-0494
